Lesson 6: Dimensionless heat transfer - problem 3 
9800.0000, 0.0000, 9.2098, 17.5179, 24.1111, 28.3441, 29.8027, 28.3441, 24.1111, 17.5179, 9.2098, 0.0000
9900.0000, 0.0000, 9.0750, 17.2617, 23.7585, 27.9296, 29.3668, 27.9296, 23.7585, 17.2617, 9.0750, 0.0000
10000.0000, 0.0000, 8.9423, 17.0092, 23.4110, 27.5211, 28.9373, 27.5211, 23.4110, 17.0092, 8.9423, 0.0000
10100.0000, 0.0000, 8.8115, 16.7604, 23.0686, 27.1186, 28.5141, 27.1186, 23.0686, 16.7604, 8.8115, 0.0000
10200.0000, 0.0000, 8.6826, 16.5153, 22.7312, 26.7220, 28.0971, 26.7220, 22.7312, 16.5153, 8.6826, 0.0000
10300.0000, 0.0000, 8.5556, 16.2737, 22.3987, 26.3312, 27.6862, 26.3312, 22.3987, 16.2737, 8.5556, 0.0000
10400.0000, 0.0000, 8.4305, 16.0357, 22.0712, 25.9461, 27.2813, 25.9461, 22.0712, 16.0357, 8.4305, 0.0000
10500.0000, 0.0000, 8.3072, 15.8012, 21.7484, 25.5666, 26.8823, 25.5666, 21.7484, 15.8012, 8.3072, 0.0000
10600.0000, 0.0000, 8.1857, 15.5701, 21.4303, 25.1927, 26.4892, 25.1927, 21.4303, 15.5701, 8.1857, 0.0000
10700.0000, 0.0000, 8.0660, 15.3423, 21.1169, 24.8243, 26.1018, 24.8243, 21.1169, 15.3423, 8.0660, 0.0000
10800.0000, 0.0000, 7.9480, 15.1179, 20.8080, 24.4612, 25.7200, 24.4612, 20.8080, 15.1179, 7.9480, 0.0000
10900.0000, 0.0000, 7.8317, 14.8968, 20.5037, 24.1035, 25.3439, 24.1035, 20.5037, 14.8968, 7.8317, 0.0000
11000.0000, 0.0000, 7.7172, 14.6790, 20.2038, 23.7510, 24.9732, 23.7510, 20.2038, 14.6790, 7.7172, 0.0000
11100.0000, 0.0000, 7.6043, 14.4643, 19.9083, 23.4036, 24.6080, 23.4036, 19.9083, 14.4643, 7.6043, 0.0000
11200.0000, 0.0000, 7.4931, 14.2527, 19.6172, 23.0613, 24.2481, 23.0613, 19.6172, 14.2527, 7.4931, 0.0000
11300.0000, 0.0000, 7.3835, 14.0443, 19.3303, 22.7241, 23.8935, 22.7241, 19.3303, 14.0443, 7.3835, 0.0000
11400.0000, 0.0000, 7.2755, 13.8389, 19.0475, 22.3917, 23.5440, 22.3917, 19.0475, 13.8389, 7.2755, 0.0000
11500.0000, 0.0000, 7.1691, 13.6365, 18.7690, 22.0642, 23.1997, 22.0642, 18.7690, 13.6365, 7.1691, 0.0000
11600.0000, 0.0000, 7.0643, 13.4370, 18.4945, 21.7415, 22.8604, 21.7415, 18.4945, 13.4370, 7.0643, 0.0000
11700.0000, 0.0000, 6.9610, 13.2405, 18.2240, 21.4236, 22.5261, 21.4236, 18.2240, 13.2405, 6.9610, 0.0000
11800.0000, 0.0000, 6.8591, 13.0469, 17.9575, 21.1102, 22.1966, 21.1102, 17.9575, 13.0469, 6.8591, 0.0000
11900.0000, 0.0000, 6.7588, 12.8561, 17.6948, 20.8015, 21.8720, 20.8015, 17.6948, 12.8561, 6.7588, 0.0000
12000.0000, 0.0000, 6.6600, 12.6680, 17.4360, 20.4973, 21.5521, 20.4973, 17.4360, 12.6680, 6.6600, 0.0000
12100.0000, 0.0000, 6.5626, 12.4828, 17.1810, 20.1975, 21.2369, 20.1975, 17.1810, 12.4828, 6.5626, 0.0000
12200.0000, 0.0000, 6.4666, 12.3002, 16.9297, 19.9021, 20.9263, 19.9021, 16.9297, 12.3002, 6.4666, 0.0000
12300.0000, 0.0000, 6.3720, 12.1203, 16.6821, 19.6110, 20.6203, 19.6110, 16.6821, 12.1203, 6.3720, 0.0000
12400.0000, 0.0000, 6.2788, 11.9430, 16.4382, 19.3242, 20.3187, 19.3242, 16.4382, 11.9430, 6.2788, 0.0000
12500.0000, 0.0000, 6.1870, 11.7684, 16.1978, 19.0416, 20.0215, 19.0416, 16.1978, 11.7684, 6.1870, 0.0000
